id	k	c	t1	t2	j	p	a	s	z	v	n	m	b	o
2944	9	6			Milan	Touš	46	M	obráběč kovů	156	156	0	Rybitví	1328
2883	9	6	Ing.		Luděk	Vlk	55	M	bankovní úředník	714	714	0	Chrudim	23140
2998	9	6	Mgr.		Dita	Uhlířová	29	F	manažerka	718	718	0	Pardubice	91755
2824	9	6	Ing.		Pavel	Prchal	32	M	vývojový pracovník	720	720	0	Moravská Třebová	9795
2791	9	6	Ing.		Jiří	Kubínek	53	M	náměstek ministra	721	721	0	Česká Třebová	15267
3026	9	6			Vlastimil	Hospodka	40	M	zámečník	723	723	0	Chotěboř	9103
2816	9	6	Ing.		Jiří	Ascherl	63	M	podnikatel	724	724	0	Pardubice	91755
3121	10	6	Mgr.		Helena	Šustrová	28	F	učitelka na gymnáziu	1	1	0	Nové Město na Moravě	10006
3180	10	6	Mgr.		Hana	Houzarová	49	F	botanička Muz. Vysočiny Třebíč	5	5	0	Třebíč	35107
3241	10	6			Ivana	Mojžyšková	41	F	referentka	7	7	0	Havlíčkův Brod	23255
3101	10	6	RNDr.		Karel	Drdla	63	M	analytik	24	24	0	Brno	382405
3132	10	6	PhDr.		Martin	Herzán	31	M	učitel	47	47	0	Jihlava	51125
3147	10	6	Ing.		Radovan	Necid	43	M	manažer, společník firmy Falco	53	53	0	Velké Meziříčí	11452
3213	10	6			Šárka	Skalická	39	F	živnostník	98	98	0	Meziříčko	87
3155	10	6	MUDr.		Jitka	Bejdáková	41	F	ambulantní lékař, chirurg	137	137	0	Chotěboř	9103
3229	10	6	Ing.		Ivan	Kuželka	65	M	fyzik	144	144	0	Havlíčkův Brod	23255
3232	10	6			Petr	Borna	42	M	podnikatel	156	156	0	Kopřivnice	21657
3151	10	6	Ing.		Vladislav	Nechvátal	44	M	starosta	714	714	0	Třešť	5682
3123	10	6	Ing.		Karol	Schneider	74	M	stavební inženýr	718	718	0	Kralice nad Oslavou	1021
3291	10	6	Ing. Arch.		Jan	Kolář	36	M	architekt	720	720	0	Obrataň	805
3195	10	6			Květoslav	Šafránek	57	M	starosta Bohdalova	721	721	0	Bohdalov	1166
3171	10	6			Helena	Zelenková	52	F	manažerka	723	723	0	Ledeč nad Sázavou	4951
3204	10	6	Ing.		Miroslav	Coufal	36	M	technik elektrárny	724	724	0	Třebíč	35107
3716	11	6	Ing. arch.		Jaroslav	Klaška	47	M	starosta	1	1	0	Šlapanice	7703
3449	11	6	Mgr.		Jasna	Flamiková	40	F	ředitelka nadace	5	5	0	Brno	382405
3711	11	6	Ing.		Jiří	Petrů	53	M	poslanec	7	7	1	Valtice	3582
3407	11	6			Jana	Moláková	22	F	studentka	24	24	0	Břeclav	24554
3839	11	6			Josef	Bouda	24	M	zaměstnanec	47	47	0	Křižanovice	797
3643	11	6	Ing.		František	Sivera	43	M	bankovní manažer	53	53	1	Boskovice	11726
3321	11	6			Antonín	Janás	67	M	technik	55	55	0	Blatnice pod Svatým Antonínkem	2013
3501	11	6			Tomáš	Ingr	31	M	starosta	83	83	0	Pasohlávky	743
3582	11	6			Miroslav	Viška	42	M	pojišťovací poradce	98	98	0	Letovice	6720
3523	11	6			Alena	Petulová	49	F	odborná referentka	137	137	0	Brno	382405
3434	11	6			Petr	Křivánek	38	M	podnikatel	144	144	0	Rousínov	5730
3583	11	6			Erik	Lamprecht	22	M	dělník	156	156	0	Brno	382405
3772	11	6			Romana	Němcová	25	F	studentka práv	175	175	0	Břeclav	24554
3564	11	6			Jan	Michelfeit	24	M	programátor	714	714	0	Brno	382405
3771	11	6	Ing.		Jiří	Fusek	65	M	prezident Svazu malých piv. ČR	718	718	0	Rožnov pod Radhoštěm	16280
3320	11	6	Mgr.		Kamil	Páral	26	M	programátor	720	720	0	Brno	382405
3562	11	6			Jiří	Životský	55	M	starosta obce	721	721	0	Sokolnice	2361
3560	11	6			Miroslav	Tesař	23	M	živnostník	723	723	0	Oslavany	4733
3721	11	6			Jana	Potužníková	49	F	v domácnosti	724	724	0	Moravský Písek	2070
3903	12	6	Ing.		Jindřich	Kubíček	54	M	ředitel školy	1	1	0	Jeseník	10977
4185	12	6	Ing. arch.		Blanka	Roubíková	40	F	architektka	5	5	0	Velký Újezd	1355
3989	12	6	MUDr.		Pavel	Holík	53	M	ředitel zdravot.záchr.služby	7	7	2	Prostějov	43381
3947	12	6		DiS.	Vojtěch	Pospíšil	26	M	klarinetista	24	24	0	Prostějov	43381
3895	12	6	PaedDr.		Jindřich	Kania	57	M	učitel	47	47	0	Olomouc	100514
4026	12	6	Ing.		Stanislav	Orság	33	M	ekonom	53	53	0	Šternberk	13388
3877	12	6			Patrik	Čech	35	M	hoteliér	55	55	0	Hranice	17818
4095	12	6			Jan	Smital	58	M	finanční poradce	83	83	0	Mohelnice	9255
3883	12	6			Milan	Rejthar	64	M	podnikatel	98	98	0	Jeseník	10977
3943	12	6	Ing.Mgr.		Robert	Šimanský	35	M	středoškolský učitel	137	137	0	Dub nad Moravou	1625
4107	12	6	Ing.		Richard	Šlechta	41	M	marketing. manažer, zastupitel	144	144	0	Přerov	42451
3958	12	6			Petr	Komárek	38	M	manažer	156	156	0	Ostrava	284982
3988	12	6			Hana	Nosková	72	F	důchodkyně	714	714	0	Jeseník	10977
3941	12	6			Marcela	Šebestová	37	F	žena v domácnosti	718	718	0	Starovice	928
4110	12	6			Michal	Lupečka	23	M	student	720	720	0	Želatovice	545
4210	12	6	MUDr.		Hana	Řehulková	61	F	lékařka	721	721	0	Držovice	1473
3987	12	6			Zdenka	Feigerlová	54	F	dělnice	723	723	0	Hulín	6687
3985	12	6	Bc.		Jan	Jureček	29	M	podnikatel	724	724	0	Loučná nad Desnou	1507
4230	13	6	Mgr.		Miroslav	Kašný	50	M	nám. primátorky města Zlína	1	1	0	Zlín	74478
4308	13	6	RNDr.		Karel	Pavelka	54	M	zoolog	5	5	0	Vsetín	25782
4403	13	6	PaedDr.		Petr	Navrátil	55	M	ředitel základní školy	7	7	0	Slavičín	6316
4445	13	6			Bohumil	Luža	72	M	spojovací technik	24	24	0	Přerov	42451
4326	13	6			Dáša	Bazalková	62	F	místostarostka	47	47	0	Branky	1004
4487	13	6	Mgr.		Jan	Trčka	58	M	ředitel gymnázia	53	53	0	Valašské Meziříčí	22149
4379	13	6	Bc.		Jiří	Zvoníček	37	M	fyzioterapeut	83	83	0	Brumov-Bylnice	5545
4470	13	6			Jan	Vlachý	41	M	tesař	98	98	0	Rohoznice	269
4423	13	6	Mgr.		Jindřich	Žaludek	55	M	fyzik	137	137	0	Zlín	74478
4540	13	6			Josef	Jehlička	64	M	úředník v penzi	144	144	0	Valašské Klobouky	4918
4311	13	6			Michal	Novák	44	M	technik	156	156	0	Spytihněv	1694
4415	13	6			Tomáš	Horák	29	M	podnikatel	714	714	0	Dolní Němčí	2958
4328	13	6			Jana	Mašková	25	F	technik obor vinařství	718	718	0	Hovorany	2192
4538	13	6			Filip	Procházka	31	M	programátor	720	720	0	Zlín	74478
4474	13	6	MUDr.		Lenka	Mergenthalová	43	F	primářka	721	721	0	Kroměříž	28360
4279	13	6			Ondřej	Šafařík	30	M	prodavač	723	723	0	Vsetín	25782
4390	13	6			Martin	Šulc	28	M	daňový analytik	724	724	0	Zlín	74478
4717	14	6	Bc.		Marcela	Staňková	44	F	ředitelka Diakonie	1	1	0	Rýmařov	8081
5014	14	6	Mgr.		Stanislav	Hrabovský	43	M	starosta Frenštátu pod Radhoš.	5	5	0	Frenštát pod Radhoštěm	10766
4576	14	6	Bc.		Adam	Rykala	23	M	ekonom	7	7	1	Ostrava	284982
4761	14	6	PhDr.		Aniela	Różańska	53	F	vysokoškolský pedagog	24	24	0	Český Těšín	24069
4952	14	6			Pavel	Bačgoň	56	M	technik	47	47	0	Bruntál	15908
4979	14	6	MUDr.		Dagmar	Molendová	53	F	lékař - onkolog	53	53	0	Ostrava	284982
4610	14	6	Mgr.		Anna	Juránková	61	F	budoucí poslanec	83	83	0	Prostějov	43381
4882	14	6	Bc.		Jana	Ratajská	30	F	technicko-hospodářský pracov.	98	98	0	Ludgeřovice	4978
4823	14	6			Lukáš	Machura	31	M	zástupce starosty hasič.sboru	137	137	0	Hradec nad Moravicí	5493
4751	14	6			Olga	Havlová	56	F	knihovnice, zastupitelka	144	144	0	Jindřichov	1216
5009	14	6	Ing. Bc.		Lucie	Pekárková	34	F	procesní analytik	156	156	0	Ostrava	284982
4850	14	6			František	Matějka	39	M	místopředseda strany	714	714	0	Most	65341
5049	14	6	Ing.		Bronislav	Robenek	47	M	project manager	718	718	0	Ostrava	284982
4866	14	6			Radovan	Trojančík	22	M	programátor	720	720	0	Ostrava	284982
4648	14	6	MUDr.		Jana	Kaniová	43	F	praktická zubní lékařka	721	721	0	Ludgeřovice	4978
4958	14	6			Andrea	Dvořáková	38	F	dělnice	723	723	0	Uherské Hradiště	25001
4889	14	6	Ing.	Ph.D.	Jiří	Kratochvíl	48	M	manažer společnosti	724	724	0	Ostrava	284982
297	1	7			Monika	Pálková	44	F	státní úřednice	1	1	0	Praha	1335084
57	1	7			Rudolf	Koucký	43	M	dílenský mistr	2	2	0	Velešín	3878
364	1	7	Ing.	CSc.	Ladislav	Hrabal	72	M	technik, soud. znal., zastup.	5	5	0	Praha	1335084
105	1	7			Michal	Kucián	39	M	živnostník	7	7	0	Praha	1335084
224	1	7			Lenka	Rejmanová Průšová	46	F	partnerka a ředitelka firmy	24	24	0	Praha	1335084
86	1	7			Lucie	Rovná	23	F	učitelka	47	47	0	Praha	1335084
157	1	7	Ing.		Tomáš	Dub	42	M	ekonom, poslanec PSP ČR	53	53	0	Praha	1335084
49	1	7			Světlana	Rathuská	57	F	důchodce	55	55	0	Praha	1335084
149	1	7	Ing.		Vladimír	Štádler	52	M	podnikatel, VŠ učitel	98	98	0	Praha	1335084
58	1	7	Ing.		Jan	Burian	36	M	vysokoškolský pedagog	100	100	0	Praha	1335084
235	1	7	JUDr.		Vlasta	Jančárová	52	F	právník	137	137	0	Praha	1335084
474	1	7	PhDr.		Marie	Ulrichová Hakenová	61	F	dramaturgyně	144	144	0	Praha	1335084
295	1	7			Stanislav	Mikšovský	50	M	řidič	156	156	0	Praha	1335084
280	1	7			Olga	Lomová	52	F	docentka Filosof. fakulty UK	199	199	0	Praha	1335084
381	1	7			Kateřina	Kykalová Ramešová	44	F	asistentka	714	714	0	Praha	1335084
55	1	7	JUDr.		Jana	Hazmuková	50	F	komerční právnička	718	718	0	Praha	1335084
259	1	7			Michael	Polák	36	M	podnikatel, programátor	720	720	0	Praha	1335084
508	1	7	JUDr.		Jana	Radová	28	F	advokátka	721	721	1	Plzeň	175219
477	1	7			Josef	Tomčala	57	M	kovář	723	723	0	Suchov	494
324	1	7	Bc.		Barbara	Oberreiterová	25	F	student	724	724	0	Praha	1335084
1137	2	7	Mgr.		Jan	Kubín	51	M	učitel	1	1	0	Poděbrady	14469
1001	2	7	Ing.	Ph.D.	Zdeněk	Černovský	38	M	vedoucí nezisk.org.,živnostník	5	5	0	Říčany	16167
627	2	7	Ing.		Petr	Sunkovský	45	M	poslanec	7	7	0	Jesenice	553
662	2	7			Petr	Kmoch	46	M	podnikatel	11	11	0	Podveky	222
900	2	7			Marta	Michálková	56	F	účetní	24	24	0	Jeneč	1293
919	2	7	MUDr.		Eva	Kašová	57	F	lékařka	47	47	0	Rakovník	15652
951	2	7	Mgr.		Jan	Vidím	45	M	poslanec	53	53	1	Benešov	16804
656	2	7			Stanislav	Rakouš	63	M	soukromý zemědělec	55	55	0	Velká Dobrá	1832
814	2	7			Petr	Pouba	51	M	geolog - sochař	98	98	0	Votice	4547
667	2	7	Ing.		Jiří	Janů	55	M	ředitel střed. odbor. učiliště	137	137	0	Kosova Hora	1357
836	2	7	Mgr.		Stanislav	Huml	54	M	dopravní expert	144	144	2	Brandýs nad Labem-Stará Boleslav	19420
628	2	7			Michal	Jaroš	31	M	obchodní zástupce	156	156	0	Praha	1335084
1050	2	7			Lucie	Žemličková	26	F	obchodní asistentka	175	175	0	Brandýs nad Labem-Stará Boleslav	19420
654	2	7			František	Červenka	44	M	publicista	714	714	0	Kladno	68896
1028	2	7	Ing.		Monika	Havlenová	32	F	manažerka	718	718	0	Praha	1335084
755	2	7			Viola	Schneiderová	25	F	učitelka	720	720	0	Praha	1335084
788	2	7	MUDr.		Aleš	Omáčka	54	M	lékař	721	721	0	Nymburk	15106
774	2	7			Antonín	Výstup	34	M	klempíř	723	723	0	Boršice	2159
832	2	7			Ladislav	Jaroš	73	M	ekonom	724	724	0	Říčany	16167
1313	3	7			Veronika	Korchová	41	F	starostka	1	1	0	Benešov nad Černou	1480
1379	3	7			Martin	Charvát	55	M	soukromý podnikatel	5	5	0	Jindřichův Hradec	21169
1252	3	7			František	Sklář	37	M	samostatný lesní projektant	7	7	0	Netolice	2559
1423	3	7			Vilém	Klapsia	33	M	podnikatel	47	47	0	Zdíkov	1710
1269	3	7			Michal	Doktor	42	M	poslanec PS PČR	53	53	2	Lomnice nad Lužnicí	1800
1364	3	7			František	Brandýs	63	M	podnikatel	98	98	0	Písek	30379
1328	3	7	Ing.		Roman	Bureš	48	M	podnikatel v dopravě	137	137	0	České Budějovice	94229
1350	3	7	Mgr.		Zuzana	Pečmanová	53	F	místostarostka	144	144	0	Tábor	34119
1165	3	7			Jindřich	Šafránek	36	M	elektromechanik	156	156	0	Týn nad Vltavou	7887
1276	3	7	Ing.		Petr	Řimnáč	32	M	stavbyvedoucí	714	714	0	České Budějovice	94229
1339	3	7			Nikola	Krauskopová	37	F	podnikatelka, OSVČ	718	718	0	České Budějovice	94229
1419	3	7	Ing.		Jaroslav	Houba	59	M	starosta	721	721	0	Sedlec	248
1348	3	7			Anna	Kusáková	57	F	dělnice	723	723	0	Hulín	6687
1322	3	7	Ing.		Radek	Boška	31	M	zem. inženýr	724	724	0	Pivkovice	87
1718	4	7	MUDr.		Pavel	Boček	49	M	lékař	1	1	0	Plzeň	175219
1554	4	7	MgA., Mgr.		Roman	Černík	46	M	VŠ učitel	5	5	0	Ves Touškov	356
1697	4	7	Ing.	CSc.	Václav	Grűner	65	M	poslanec PS PČR	7	7	0	Žihle	1302
1522	4	7	Ing.		Josef	Šmíd	53	M	podnikatel	47	47	0	Bdeněves	751
1459	4	7	Mgr.		Vladimír	Dlouhý	60	M	poslanec	53	53	0	Plasy	2770
1453	4	7			Jiří	Pašek	65	M	důchodce	55	55	0	Plzeň	175219
1514	4	7			Stanislav	Veringr	57	M	truhlář, živnostník	98	98	0	Horažďovice	5213
1678	4	7			Libuše	Klečková	56	F	invalidní důchodkyně	137	137	0	Horažďovice	5213
1543	4	7	Bc.		Jan	Korunka	25	M	student	144	144	0	Štěnovice	2204
1527	4	7			Pavel	Andrle	23	M	dělník	156	156	0	Plzeň	175219
1738	4	7			Václav	Vavruněk	42	M	svářeč	175	175	0	Louňová	97
1689	4	7			Rostislav	Slíva	41	M	podnikatel	718	718	0	Nezvěstice	1473
1639	4	7			Zdeněk	Pech	26	M	ICT specialista	720	720	0	Starý Plzenec	5171
1562	4	7	Ing.		Libor	Picka	46	M	starosta Bělé nad Radbuzou	721	721	0	Bělá nad Radbuzou	1756
1712	4	7			Miroslava	Tvrdá	56	F	důchodkyně	723	723	0	Ledeč nad Sázavou	4951
1614	4	7	MUDr.		Radek	Silovský	39	M	privátní oční lékař	724	724	0	Plzeň	175219
1799	5	7	RNDr.	Ph.D.	Mikuláš	Gangur	44	M	vysokoškolský učitel	1	1	0	Cheb	31920
1930	5	7			Zdeněk	Štěpánek	62	M	manažer	5	5	0	Mariánské Lázně	12752
1908	5	7			Hana	Hozmanová	43	F	účetní	7	7	0	Cheb	31920
1798	5	7	Ing.		Václav	Jakubík	60	M	jednatel společnosti	47	47	0	Cheb	31920
1820	5	7	PhDr.		Ján	Pobežal	61	M	psycholog	53	53	0	Cheb	31920
1894	5	7			Petr	Plzák	48	M	zaměstnanec	98	98	0	Ostrov	16491
1827	5	7			Antonín	Marek	57	M	důlní dispečer	137	137	0	Sokolov	22924
1824	5	7			Markéta	Havlová	22	F	marketing manažerka	144	144	0	Karlovy Vary	48319
1865	5	7			Markéta	Uhlířová	33	F	studentka	156	156	0	Karlovy Vary	48319
1868	5	7			Adam	Ábelovský	21	M	student	714	714	0	Kraslice	6705
1786	5	7	MUDr.		Jiří	Morávek	57	M	venkovský lékař	718	718	0	Žlutice	2249
1875	5	7			Kateřina	Šmídová	21	F	student	720	720	0	Prameny	102
1768	5	7	Ing.		Jaroslav	Vojta	44	M	starosta	721	721	0	Žlutice	2249
1784	5	7			Pavel	Skoupil	41	M	lesák	723	723	0	Otrokovice	17592
1867	5	7			Pavel	Dřeveňák	41	M	podnikatel	724	724	0	Otovice	960
2072	6	7	JUDr.		Vratislav	Pospíšil	61	M	právník	1	1	0	Dolní Zálezly	582
2027	6	7	MUDr.		Petr	Klepiš	41	M	lékař neurolog	5	5	0	Most	65341
2240	6	7	Mgr.		Jan	Čermák	60	M	místostarosta	7	7	0	Louny	18156
2199	6	7	Doc., Dr.	CSc.	Václav	Šenkýř	69	M	podnikatel	47	47	0	Děčín	47951
2207	6	7			Vladimír	Šoltys	58	M	poslanec PČR	53	53	0	Děčín	47951
2021	6	7			Šárka	Nachtigalová	27	F	vedoucí obchodu	98	98	0	Louny	18156
2203	6	7			Květa	Rybárová	57	F	předsedkyně KV ČSŽ	137	137	0	Ústí nad Labem	91982
2252	6	7			Andrea	Pěnkavová	24	F	realitní makléřka	156	156	0	Černovice	647
2197	6	7			Jaroslav	Doubrava	48	M	živnostník	714	714	0	Děčín	47951
2254	6	7			Petr	Vodička	27	M	strojní technik	720	720	0	Varnsdorf	15117
2170	6	7	Ing.		Tomáš	Tesař	46	M	jednatel společnosti	721	721	0	Děčín	47951
2198	6	7			Alena	Trefilíková	46	F	živnostník	723	723	0	Uherské Hradiště	25001
2018	6	7			Michal	Fous	26	M	projektant	724	724	0	Praha	1335084
2466	7	7	MUDr.		Zdeňka	Rákosová	59	F	lékařka a podnikatelka	1	1	0	Železný Brod	6011
2293	7	7			Eva	Schaeferová	41	F	učitelka ZŠ, lektorka ir.tanců	5	5	0	Vyskeř	407
2272	7	7	RSDr.		Sylva	Moravcová	59	F	místostarostka města Zákupy	7	7	0	Zákupy	2845
2500	7	7			Jiří	Brabec	58	M	podnikatel	11	11	0	Tanvald	6146
2416	7	7			Lenka	Germanová	44	F	plánovačka výroby	24	24	0	Česká Lípa	37361
2355	7	7			Kateřina	Klikarová	26	F	administrativní pracovnice	47	47	0	Liberec	104261
2405	7	7	Bc.		Zdeněk	Krenický	54	M	starosta města	53	53	0	Doksy	5178
2337	7	7			Bohumil	Mucha	62	M	podnikatel	98	98	0	Kamenický Šenov	3918
2412	7	7	Ing.		Petra	Bayramová	38	F	živnostník	137	137	0	Liberec	104261
2403	7	7	Ing.		Milan	Šulc	43	M	znalec v oboru staveb	144	144	0	Liberec	104261
2314	7	7			Ivan	Dvořák	59	M	řidič	156	156	0	Liberec	104261
2334	7	7			Jaroslav	Čep	48	M	invalidní důchodce	718	718	0	Jablonec nad Nisou	45317
2503	7	7	Bc.		Adéla	Halounová	23	F	studentka	720	720	0	Pěnčín	2040
2411	7	7			Lukáš	Pohanka	31	M	starosta	721	721	0	Liberec	104261
2346	7	7			Josef	Och	60	M	důchodce	723	723	0	Ledeč nad Sázavou	4951
2329	7	7	Ing.		David	Vejrych	28	M	státní zaměstnanec	724	724	0	Zdelov	265
2726	8	7			Jana	Janečková	21	F	studentka Univerzity HK	1	1	0	Rokytnice v Orlických horách	1995
2626	8	7			Soňa	Klímová	50	F	ředitelka lesnické firmy	5	5	0	Kvasiny	1654
2678	8	7			Jaroslav	Šolc	56	M	místostarosta města Sobotka	7	7	0	Sobotka	2377
2730	8	7			Vlastimil	Dlab	58	M	předseda výboru Kraj. zast.	47	47	0	Lázně Bělohrad	3677
2725	8	7			Veronika	Bartošová	29	F	odborný referent	53	53	0	Častolovice	1714
2640	8	7			Martin	Šrott	51	M	podnikatel - optik	98	98	0	Broumov	137
2562	8	7			Miloš	Kuželka	46	M	živnostník	137	137	0	Dřevěnice	256
2717	8	7			Jan	Bergman	26	M	manažer	144	144	0	Trutnov	29958
2542	8	7			Ivana	Jánská	29	F	na mateřské dovolené	156	156	0	Jeníkovice	486
2745	8	7	Ing.		Petr	Netík	53	M	projektant elektro	714	714	0	Hradec Králové	92683
2697	8	7			Vojtěch	Tesárek	47	M	bezp. technik, trenér karate	718	718	0	Praha	1335084
2677	8	7	Ing.		Václav	Jirásek	59	M	ředitel pro správu povodí	721	721	0	České Meziříčí	1962
2600	8	7			Martina	Dubská	38	F	invalidní důchodce	723	723	0	Kroměříž	28360
2586	8	7			Věra	Voborníková	37	F	účetní	724	724	0	Jaroměř	12324
2833	9	7	MUDr.		Drahomíra	Peřinová	56	F	ředitelka Dětského centraVeská	1	1	0	Pardubice	91755
3001	9	7	Ing.		Pavel	Peroutka	41	M	vedoucí pracovník - technik	5	5	0	Chrudim	23140
3003	9	7	Ing.		Miloslav	Soušek	48	M	poslanec	7	7	0	Vysoké Mýto	12267
2997	9	7	Bc.		Martin	Dudla	33	M	výpravčí ČD	47	47	0	Ústí nad Orlicí	14209
3039	9	7	Mgr.		Josef	Žďárský	26	M	student	53	53	0	Hlinsko	9602
2846	9	7			Josef	Štěpánek	30	M	sklenář - živnostník	98	98	0	Přelouč	9875
3008	9	7	Ing.		Martin	Bárta	37	M	manažer	137	137	0	Moravská Třebová	9795
2858	9	7	Ing.		Michal	Koláček	45	M	zastupitel	144	144	0	Pardubice	91755
2908	9	7			František	Kárník	69	M	důchodce	156	156	0	Přelouč	9875
2783	9	7			Petr	Lichtenberg	51	M	správce nemovitostí	714	714	0	Chrudim	23140
2850	9	7			Alena	Demlová	38	F	podnikatel	718	718	0	Pardubice	91755
2933	9	7			Radek	Hübl	32	M	sociální pracovník	720	720	0	Česká Třebová	15267
2789	9	7	Mgr.		Hana	Štěpánová	51	F	starostka obce Morašice	721	721	0	Morašice	739
2876	9	7			Petra	Přikrylová	37	F	kuchařka	723	723	0	Kroměříž	28360
3011	9	7	Mgr.		Jiří	Šimek	26	M	právník	724	724	0	Živanice	988
3087	10	7	Ing.		Jan	Karas	44	M	místostarosta města	1	1	0	Třebíč	35107
3228	10	7	Ing.		Jiří	Pykal	39	M	manažer ekofarmy	5	5	0	Telč	5257
3307	10	7			František	Zelníček	60	M	technický pracovník	7	7	0	Jihlava	51125
3300	10	7			Martin	Klement	39	M	dělník	47	47	0	Velké Meziříčí	11452
3161	10	7	Ing.		Ondřej	Kozub	33	M	úvěrový bankéř	53	53	0	Chotěboř	9103
3214	10	7			Karel	Palát	51	M	šéfmontér	98	98	0	Třebíč	35107
3182	10	7	Ing.		Jaroslava	Mahelová	55	F	místostarostka městyse	137	137	0	Okříšky	2053
3267	10	7			Jiří	Kostelník	56	M	starosta	144	144	0	Mohelno	1341
3093	10	7			Jaroslav	Kučera	28	M	sanitář	156	156	0	Světlá nad Sázavou	6429
3218	10	7			Jiří	Císař	51	M	programátor-analytik	714	714	0	Chotěboř	9103
3280	10	7			Boleslav	Podhrázský	72	M	důchodce	718	718	0	Nová Cerekev	1112
3246	10	7	Ing. Bc.		Jakub	Krška	35	M	pedagog, programový manažer	720	720	0	Třebíč	35107
3078	10	7	Ing.		Vladimír	Šašek	54	M	soukromý zemědělec	721	721	0	Rantířov	463
3238	10	7			Jitka	Oláhová	37	F	kuchařka	723	723	0	Kroměříž	28360
3072	10	7			Josef	Dvořák	37	M	OSVČ	724	724	0	Bohdalov	1166
3819	11	7	Ing.		Jaromíra	Vítková	52	F	místostarostka	1	1	0	Boskovice	11726
3620	11	7	Mgr.		Jiří	Blažek	44	M	zást.ředitele zámku, knihovník	5	5	0	Slavkov u Brna	7045
3621	11	7			Jan	Schneider	31	M	místostarosta	7	7	0	Tišnov	9267
3805	11	7	Ing.		Miroslav	Stuchlík	47	M	elektroinženýr	24	24	0	Brno	382405
3639	11	7	RNDr.	CSc.	Daniel	Borecký	56	M	učitel	47	47	0	Brno	382405
3610	11	7	Ing.		Michael	Hrbata	39	M	podnikatel	53	53	0	Vyškov	20676
3469	11	7	Mgr.		Zbyněk	Pevný	34	M	středoškolský učitel	55	55	0	Valtice	3582
3457	11	7			Martina	Zamazalová	47	F	prodavačka	83	83	0	Kyjov	11105
3566	11	7			Daniel	Denygr	26	M	kul.referent,prův.ČR,řed.spol.	98	98	0	Zastávka	2528
3387	11	7	JUDr.		Anna	Haisová	55	F	advokátka	137	137	0	Brno	382405
3741	11	7			Jaroslav	Šubert	40	M	technický poradce	144	144	0	Dolní Loučky	1271
3543	11	7	Ing.		Stanislav	Horňák	45	M	nábytkář a učitel nábytkářství	156	156	0	Veselí nad Moravou	10807
3471	11	7			Ivan	Fenz	69	M	technik, poradce	175	175	0	Židlochovice	3823
3596	11	7	Bc.		Pavel	Dvořák	23	M	student	714	714	0	Brno	382405
3656	11	7	Ing.		Jan	Střechovský	47	M	předseda Nezávislých starostů	718	718	0	Šlapanice	7703
3850	11	7			Michal	Dufek	41	M	překladatel	720	720	0	Brno	382405
3709	11	7			Vojtěch	Vašíček	54	M	předseda ParaCENTRUM FENIX	721	721	0	Brno	382405
3416	11	7			Martina	Kleinová	35	F	prodavačka	723	723	0	Újezd u Brna	3371
3533	11	7	Bc.		Miloslav	Šale	55	M	manažer	724	724	0	Břeclav	24554
4039	12	7			Ladislav	Otruba	59	M	OSVČ	1	1	0	Plumlov	2312
4177	12	7	Ing.		Milan	Mátl	74	M	hor.průvodce,chemik,překladat.	5	5	0	Šumperk	25452
3939	12	7			Miroslav	Kapoun	64	M	poradce	7	7	0	Kojetín	5962
4054	12	7			Jaroslav	Šulc	76	M	stroj. zámečník	24	24	0	Olomouc	100514
3952	12	7			Ladislav	Mlčák	63	M	poslanec PS PČR	47	47	0	Přerov	42451
3974	12	7	Mgr.		Pavla	Rudolfová	38	F	podnikatelka	53	53	0	Hranice	17818
3938	12	7	MUDr.		Pavel	Andrš	46	M	odborný kožní lékař	55	55	0	Olomouc	100514
4160	12	7	Ing.		Jan	Černošek	59	M	ekonom	83	83	0	Přerov	42451
3942	12	7			Karel	Klein	39	M	ředitel společnosti	98	98	0	Hranice	17818
4179	12	7			Věra	Subotová	51	F	realitní makléřka	137	137	0	Olomouc	100514
4093	12	7	Mgr.		Petr	Hrdlička	36	M	úředník	144	144	0	Olomouc	100514
4096	12	7			Pavel	Ryšlink	67	M	důchodce	156	156	0	Olomouc	100514
4122	12	7	Mgr.		Miroslav	Otáhal	34	M	technik	714	714	0	Luká	872
4139	12	7	Ing.		Miroslav	Říkovský	26	M	manažer zahraničního obchodu	718	718	0	Olomouc	100514
3997	12	7			Vlastimil	Holík	25	M	dobrovolník	720	720	0	Olomouc	100514
4192	12	7	Ing.		Michal	Tichý	34	M	starosta	721	721	0	Senice na Hané	1774
4152	12	7			Milan	Skříček	37	M	sklář	723	723	0	Hulín	6687
4092	12	7			Michael	Syrový	28	M	podnikatel	724	724	0	Držovice	1473
4320	13	7	Ing.		Josef	Vaculík	53	M	státní úředník	1	1	0	Staré Město	6572
4451	13	7	Ing.		Bohuslava	Pajurková	49	F	učitelka střední školy	5	5	0	Rožnov pod Radhoštěm	16280
4522	13	7			Marek	Šindler	45	M	asistent poslance	7	7	0	Kroměříž	28360
4514	13	7			Pavel	Pavlica	61	M	chemik	24	24	0	Police	588
4493	13	7			Pavel	Žůrek	56	M	provozní elektromontér	47	47	0	Žlutava	1204
4378	13	7			Jan	Pijáček	51	M	starosta obce	53	53	0	Vlčnov	2982
4500	13	7			Josef	Kroupa	51	M	stavební technik	83	83	0	Velká Lhota	492
4468	13	7			Petr	Jadrný	36	M	dělník	98	98	0	Rybitví	1328
