id	k	c	t1	t2	j	p	a	s	z	v	n	m	b	o
4828	10	2	Ing.		Libor	Votava	54	M	živnostník	156	156	0	Puklice	832
4686	10	2	Ing.		Lukáš	Vlček	35	M	starosta města, kraj. zastupitel, př. m. Stražiště	166	166	0	Pacov	4667
4847	10	2	Mgr.	CSc.	Jiří	Strachota	70	M	fyzik	714	714	0	Golčův Jeníkov	2706
5002	10	2	JUDr. MgA.	Ph.D.	Michal	Šalomoun	42	M	advokát	720	720	0	Třebíč	35107
4807	10	2	Bc.		Libor	Honzárek	54	M	místostarosta Havlíčkova Brodu	721	721	0	Havlíčkův Brod	23255
4965	10	2			Miluše	Lodinová	54	F	pekařský technolog	724	724	0	Žďár nad Sázavou	20485
4853	10	2	Ing.		Josef	Kott	46	M	poslanec	768	768	1	Olešná	563
4639	10	2	Ing.		Jiří	Novák	52	M	invalidní důchodce	769	769	0	Havlíčkův Brod	23255
4813	10	2	Ing. Bc.		Ctibor	Čepička	50	M	středoškolský učitel, krajský zastupitel	1114	1114	0	Jihlava	51125
4941	10	2			Lubomír	Morávek	57	M	redaktor	1125	1125	0	Třebíč	35107
4923	10	2			Evžen	Marek	59	M	podnikatel	1173	1173	0	Vyskytná nad Jihlavou	914
4651	10	2	Ing.		Jiří	Hušek	40	M	podnikatel	1176	1176	0	Havlíčkův Brod	23255
4946	10	2		DiS.	Jana	Šťastná	37	F	fyzioterapeutka, lektorka Shiatsu-do	1177	1177	0	Brno	382405
4727	10	2	Ing.		Pavel	Ferko	55	M	podnikatel, bývalý vojenský pilot	1178	1178	0	Náměšť nad Oslavou	4817
4705	10	2			Milan	Chalupa	64	M	hokejový trenér	1182	1182	0	Jihlava	51125
5337	11	2	Ing. arch.		Jaroslav	Klaška	55	M	místopředseda poslan. klubu KDU-ČSL, architekt	1	1	0	Šlapanice	7703
5054	11	2	Ing.		Tomáš	Foral	52	M	zahradní architekt	2	2	0	Brno	382405
5587	11	2			Ivana	Fajnorová	49	F	starostka MČ Brno-Jundrov	5	5	0	Brno	382405
5668	11	2	Mgr.		Roman	Sklenák	47	M	poslanec Parlamentu České republiky	7	7	0	Brno	382405
5240	11	2	Ing.		Zdeněk	Tesařík	51	M	starosta obce Tvrdonice	47	47	0	Tvrdonice	2122
5572	11	2	JUDr.	Ph.D.	Pavel	Blažek	48	M	poslanec	53	53	1	Brno	382405
5226	11	2	Bc.		Radim	Maruška	28	M	technik	137	137	0	Brno	382405
5674	11	2			Milada	Miková	69	F	důchodkyně	155	155	0	Milešovice	680
5428	11	2	Mgr.		Simona	Skoumalová	32	F	makléřka	156	156	0	Brno	382405
5296	11	2	MUDr.	Ph.D.	Karel	Zitterbart	39	M	dětský lékař a onkolog, VŠ pedagog	166	166	0	Mokrá-Horákov	2766
5146	11	2	Mgr.		Terézia	Mlýnková Išková	27	F	zastupitelka města Hodonín, právnička	714	714	0	Hodonín	24385
5086	11	2			Tomáš	Vymazal	27	M	softwarový analytik, zahrádkář	720	720	1	Brno	382405
5574	11	2	Mgr.		Tomáš	Třetina	45	M	starosta města Moravský Krumlov	721	721	0	Moravský Krumlov	5688
5325	11	2	Bc.	MBA	Libor	Bláha	37	M	živnostník, krajský zastupitel JMK	724	724	0	Vyškov	20676
5081	11	2	prof. Ing.	CSc., MBA, Dr.h.c.	Karel	Rais	68	M	emeritní rektor VUT, poslanec	768	768	1	Brno	382405
5732	11	2			Tomáš	Bušek	35	M	podnikatel	769	769	0	Hodonín	24385
5298	11	2	Bc.		Lucie	Šafránková	30	F	obchodní manažerka	1114	1114	1	Brno	382405
5654	11	2	JUDr.		Jiří	Doubek	70	M	důchodce	1116	1116	0	Praha	1335084
5440	11	2			Jiří	Beneš	32	M	IT specialista	1125	1125	0	Brno	382405
5128	11	2			Dušan	Reichmann	62	M	učitel na ZUŠ	1127	1127	0	Břeclav	24554
5254	11	2	Mgr. Bc.		Květoslav	Přibil	53	M	personalista	1173	1173	0	Hodonín	24385
5456	11	2	MUDr.	Ph.D.	Filip	Otevřel	46	M	lékař FN Brno	1176	1176	0	Brno	382405
5708	11	2	Ing.		Jaroslav	Nahodil	61	M	kouč, konzultant, lektor	1177	1177	0	Brno	382405
5388	11	2	Mgr.		Iveta	Kubová	51	F	knihovnice, vedoucí knihovny	1178	1178	0	Brno	382405
5089	11	2			Michal	Hrazdíra	39	M	stavitel	1182	1182	0	Brno	382405
5449	11	2	Mgr.		Filip	Svoboda	33	M	pedagog	1184	1184	0	Ostrava	284982
5964	12	2	RNDr. Mgr.	Ph.D.	František	John	39	M	starosta města Zábřeh	1	1	0	Zábřeh	13479
6008	12	2	Ing.		Miloš	Horák	63	M	stř. pedagog, poradce ANS pro vyst. z EU a z NATO	2	2	0	Troubelice	1870
5959	12	2	Ing.		Ivo	Lužný	60	M	dopravní inženýr, informatik	5	5	0	Prostějov	43381
5906	12	2	MUDr.		Pavel	Holík	60	M	lékař	7	7	0	Prostějov	43381
6180	12	2	RSDr.		Josef	Nekl	64	M	poslanec Parlamentu České republiky	47	47	0	Přerov	42451
6037	12	2	PhDr.	Ph.D.	Petr	Sokol	43	M	vysokoškolský učitel	53	53	0	Prostějov	43381
6256	12	2			Roman	Sláma	54	M	živnostník	137	137	0	Olomouc	100514
5859	12	2	JUDr.	PhD.	Jan	Rytíř	49	M	právník	155	155	0	Olomouc	100514
6087	12	2			Marek	Rampouch	40	M	kuchař	156	156	0	Ptení	1110
6029	12	2	Ing.		Tomáš	Müller	51	M	starosta, elektroinženýr, předseda MAS Uničovsko	166	166	0	Nová Hradečná	760
6185	12	2	Ing.		Martin	Staviař	33	M	překladatel, lektor	714	714	0	Hranice	17818
5760	12	2	Ing. et Ing.		Martin	Šmída	32	M	odb. v obl. kompost. bio-odpadu a recykl. st. odp.	720	720	0	Majetín	1203
6216	12	2	Mgr. Bc.		Zdeňka	Blišťanová	53	F	1. místost. města Jeseník, ředitelka ZŠ Česká Ves	721	721	0	Jeseník	10977
6091	12	2	Bc.	DiS.	Václav	Kocián	31	M	zdravotnický záchranář	724	724	0	Lipník nad Bečvou	7953
5847	12	2	Ing.		Petr	Vrána	42	M	obchodní manažer	768	768	1	Přerov	42451
6239	12	2			Soňa	Tůmová	40	F	uklízečka	769	769	0	Přerov	42451
6035	12	2	Ing.	Ph.D.	Pavel	Jelínek	54	M	specialista IS/ICT	1114	1114	1	Olomouc	100514
6088	12	2			Jiří	Živec	60	M	majitel firmy na výrobu dřevěných hraček	1125	1125	0	Bělkovice-Lašťany	2274
6182	12	2			Vlastimil	Brázda	60	M	podnikatel	1127	1127	0	Bystřice pod Hostýnem	8129
6084	12	2			Jiří	Kudláček	59	M	starosta města Hranice	1173	1173	0	Hranice	17818
6219	12	2	Mgr.		Michal	Krejčí	43	M	ekolog, živnostník	1176	1176	0	Olomouc	100514
6249	12	2	Mgr.		Roman	Novotný	53	M	manažer jakosti	1177	1177	0	Prostějov	43381
6055	12	2	PhDr.		Lubomír	Znojil	53	M	policejní plukovník ve výslužbě	1178	1178	0	Vyškov	20676
5921	12	2			Radek	Drulák	55	M	manager	1182	1182	0	Olomouc	100514
5903	12	2	Ing.		Oldřich	Houžvička	42	M	aplikační inženýr	1184	1184	0	Olomouc	100514
6328	13	2	Ing.		Ludvík	Hovorka	54	M	poslanec Parlamentu České republiky	1	1	0	Šumice	1639
6483	13	2	PhDr.		Kateřina	Bačová	52	F	spisovatelka pod jménem Kateřina Dubská	5	5	0	Bojkovice	4369
6428	13	2	PaedDr.		Alena	Gajdůšková	63	F	pedagog, pacientská ombudsmanka	7	7	2	Želechovice nad Dřevnicí	1851
6403	13	2	Ing.		Marie	Pěnčíková	37	F	poslankyně Parlamentu České republiky	47	47	0	Morkovice-Slížany	2959
6575	13	2	Mgr.		Roman	Hoza	50	M	starosta města Hulín	53	53	0	Hulín	6687
6320	13	2			Jaroslav	Štrajt	58	M	obchodní manažer	137	137	0	Rožnov pod Radhoštěm	16280
6609	13	2	Mgr.		Dagmar	Míčková	55	F	učitelka	155	155	0	Bystřice pod Hostýnem	8129
6646	13	2			Lukáš	Brandtner	22	M	technik	156	156	0	Vigantice	1100
6582	13	2	Mgr.		Eliška	Olšáková	49	F	starostka Valašských Klobouk	166	166	0	Valašské Klobouky	4918
6477	13	2			Helena	Lasztoviczová	48	F	vedoucí prodeje, zastupitelka Zlínského kraje	714	714	0	Valašské Meziříčí	22149
6359	13	2		DiS.	František	Elfmark	39	M	zastupitel a radní Uh. Hradiště, grafik, webmaster	720	720	2	Uherské Hradiště	25001
6741	13	2	Mgr.		Rudolf	Seifert	57	M	starosta města Holešova	721	721	0	Holešov	11509
6546	13	2	doc. RSDr.	CSc.	Jan	Popelka	64	M	dlouholetý starosta obce Hradčovice	724	724	0	Hradčovice	1011
6573	13	2	Ing.		Pavel	Pustějovský	45	M	Manažer	768	768	1	Valašské Meziříčí	22149
6501	13	2			Barbora	Haškovcová	43	F	účetní	769	769	0	Zlín	74478
6516	13	2	MUDr.		Jaroslav	Dvořák	59	M	lékař neurolog	1114	1114	1	Valašské Meziříčí	22149
6493	13	2			Antonín	Juřica	41	M	OSVČ	1125	1125	0	Seninka	310
6717	13	2			Pavla	Cifrová	49	F	podnikatelka	1127	1127	0	Hranice	17818
6372	13	2			Marek	Stratil	43	M	technik liniových staveb	1173	1173	0	Kroměříž	28360
6731	13	2	Mgr.		Štěpánka	Pokorníková	46	F	ředitelka nadace podporující novorozené děti	1176	1176	0	Žlutava	1204
6708	13	2			Věra	Bobáková	69	F	učitelka hudby	1177	1177	0	Zlín	74478
6728	13	2	JUDr.		Petr	Brillant	45	M	podnikatel	1178	1178	0	Praha	1335084
6617	13	2	Ing.		Zdeněk	Stubley	66	M	podnikatel	1182	1182	0	Kroměříž	28360
7244	14	2	Ing.		Petr	Kudela	48	M	poslanec Poslanecké sněmovny Parlamentu ČR	1	1	0	Ostrava	284982
7282	14	2			Daniel	Pastrňák	33	M	technik	2	2	0	Havířov	70165
7103	14	2	Bc.		Hana	Pietrová	28	F	pracovnice s mládeží, knihovna Třinec	5	5	0	Český Těšín	24069
6899	14	2			Tomáš	Hanzel	41	M	primátor statutárního města Karviná	7	7	1	Karviná	50902
7117	14	2	Bc.		Daniel	Pawlas	42	M	osoba samostatně výdělečně činná	47	47	1	Havířov	70165
7068	14	2	MUDr.		Marie	Manoušková	60	F	všeobecná praktická lékařka	53	53	0	Velká Polom	2065
7318	14	2	Bc.	DiS., MBA	Marcela	Tyrlíková	45	F	referentka státní správy a samosprávy	137	137	0	Albrechtice	3849
7475	14	2	Ing. Bc.	CSc.	Aleš	Dobrozemský	54	M	výzkumný pracovník	155	155	0	Ostrava	284982
7017	14	2			Oto	Zaremba	60	M	trenér - olympijský vítěz	156	156	0	Havířov	70165
7292	14	2	Ing.		Jan	Lipner	52	M	starosta obce Horní Suchá, zahradník	166	166	0	Horní Suchá	4367
6780	14	2	Ing.		Jiří	Zapletal	37	M	jednatel společnosti, administrátor zadáv. řízení	714	714	0	Ostrava	284982
7090	14	2	Ing.		Ondřej	Polanský	33	M	programátor	720	720	1	Ostrava	284982
7373	14	2	Ing.	Ph.D.	Michaela	Roubíčková	46	F	vysokoškolský pedagog	721	721	0	Vřesina	1660
7346	14	2			Tomáš	Miczka	51	M	krajský zastupitel, ředitel	724	724	0	Orlová	28330
7034	14	2	Ing.		Josef	Hájek	61	M	poslanec PSP ČR	768	768	1	Orlová	28330
6769	14	2			Rostislav	Witala	54	M	stavbyvedoucí	769	769	0	Řeka	572
7345	14	2			Marian	Bojko	54	M	báňský záchranář, krajský zastupitel	1114	1114	1	Karviná	50902
6902	14	2			Tomáš	Vrba	46	M	jednatel společnosti	1120	1120	0	Ostrava	284982
7488	14	2			Kamil	Sedláček	46	M	dispečer	1125	1125	0	Bohumín	20308
6964	14	2			Pavol	Lukša	55	M	starosta obce	1127	1127	0	Čeladná	2868
7211	14	2			Petr	Mrázek	40	M	podnikatel, OSVČ	1173	1173	0	Havířov	70165
7146	14	2	Ing.		Igor	Petrov	58	M	podnikatel, komunální politik	1176	1176	0	Nýdek	2071
7466	14	2			Marcela	Dröhslerová	55	F	dozorčí	1177	1177	0	Kopřivnice	21657
7378	14	2			David	Navrátil	37	M	analytik	1178	1178	0	Moravskoslezský Kočov	581
7263	14	2			Martin	Tenk	45	M	trenér	1182	1182	0	Bravantice	984
7530	14	2			Richard	Bohačík	31	M	školitel	1184	1184	0	Frýdek-Místek	55006
136	1	3	MUDr.		Marián	Hošek	66	M	zubní lékař, uvolněný zastupitel MČ Praha 6	1	1	0	Praha	1335084
380	1	3	Ing.	Ph.D.	Petr	Ježek	55	M	ekonom	2	2	0	Praha	1335084
793	1	3		M.A., M.S.	Petr	Kutílek	41	M	VŠ učitel, zastup. Prahy 4, místopředseda Zelených	5	5	0	Praha	1335084
819	1	3	JUDr.	Ph.D.	Lenka	Teska Arnoštová	42	F	náměstkyně ministra	7	7	0	Praha	1335084
103	1	3	PhDr.	CSc.	Josef	Skála	65	M	místopředseda Ústředního výboru KSČM	47	47	0	Praha	1335084
811	1	3	Mgr.		Václav	Klaus	48	M	učitel, publicista	53	53	2	Praha	1335084
163	1	3			Mirko	Horáček	60	M	podnikatel a obchodní manažer	98	98	0	Praha	1335084
182	1	3	Mgr.		František	Němec	41	M	podnikatel	137	137	0	Praha	1335084
548	1	3			Eva	Prokopová	50	F	grafička, středoškolská pedagožka	155	155	0	Praha	1335084
501	1	3			Petr	Günther	51	M	předseda DSSS Žižkov	156	156	0	Praha	1335084
331	1	3	Ing. Mgr.		Oldřich	Kužílek	61	M	expert na otevřenost veřejné správy, režisér	166	166	0	Praha	1335084
750	1	3	Ing.		Mojmír	Mikuláš	49	M	zastupitel MČ Praha 3, stavební technik	714	714	0	Praha	1335084
201	1	3			Ondřej	Profant	29	M	informatik, spec. na svob. software, zastup. HMP	720	720	1	Praha	1335084
241	1	3	Mgr.		Martin	Plíšek	42	M	poslanec Parlamentu ČR	721	721	0	Praha	1335084
731	1	3			Zdeňka	Tošnerová	58	F	ředitelka sportovního areálu	724	724	0	Praha	1335084
184	1	3			Jiří	Benýšek	27	M	zaměstnanec klientského servisu	762	762	0	Praha	1335084
510	1	3	prof. MUDr.	CSc.	Věra	Adámková	63	F	lékařka	768	768	1	Praha	1335084
407	1	3			Kateřina	Dvořáková	38	F	finanční makléřka	769	769	0	Praha	1335084
387	1	3			Michal	Šanda	51	M	básník, spisovatel	1041	1041	0	Praha	1335084
581	1	3			Vítězslav	Novák	44	M	manažer	1114	1114	0	Praha	1335084
616	1	3			Ladislav	Hrádek	60	M	kameraman	1125	1125	0	Praha	1335084
166	1	3			Milan	Kirlík	37	M	podnikatel	1127	1127	0	Klučov	1063
735	1	3	JUDr.		Monika	Hášová	54	F	advokátka, zastupitelka HMP	1173	1173	0	Praha	1335084
384	1	3	Mgr.		Radek	Kučera	46	M	manažer, bezpečnostní expert	1176	1176	0	Vestec	2822
325	1	3			Marie	Zítková	74	F	lektorka celostního přístupu ke zdraví	1177	1177	0	Praha	1335084
449	1	3	Mgr.		Robert	Štěpánek	48	M	advokát	1178	1178	0	Praha	1335084
569	1	3			Pavel	Richter	62	M	hokejový agent	1182	1182	0	Praha	1335084
358	1	3			Zoja	Moravcová	31	F	asistentka	1183	1183	0	Praha	1335084
613	1	3			Filip	Bradáč	37	M	podnikatel	1184	1184	0	Praha	1335084
890	2	3			Karel	Kroupa	57	M	místostarosta	1	1	0	Vlašim	11496
1170	2	3			Antonín	Vít	61	M	akreditovaný stavitel	2	2	0	Humpolec	10975
882	2	3	Ing.		Jiří	Čejka	63	M	aplikační specialista pro zdravotnictví	5	5	0	Semčice	776
1217	2	3	Ing.		Václav	Zemek	43	M	poslanec Parlamentu ČR	7	7	0	Vlašim	11496
1438	2	3	Mgr.		Jan	Klán	34	M	sociolog	47	47	0	Záboří nad Labem	843
1425	2	3	Ing.		Vojtěch	Munzar	40	M	ekonom	53	53	1	Kladno	68896
1319	2	3	Ing.		Alena	Drvotová	62	F	OSVČ, soudní znalec	137	137	0	Kladno	68896
1340	2	3			Ladislav	Eliáš	40	M	jednatel firmy	155	155	0	Mladá Boleslav	44506
1478	2	3			Přemysl	Votava	74	M	publicista	156	156	0	Praha	1335084
1032	2	3	JUDr. Ing.	Ph.D.	Zdeněk	Hraba	42	M	místostar. Říčan, vysokoškolský pedagog, advokát	166	166	0	Říčany	16167
1194	2	3	Ing.		Daniel	Šíma	28	M	ekonomický analytik	714	714	0	Hostivice	8917
1454	2	3			František	Kopřiva	21	M	laboratorní specialista, copywriter	720	720	1	Mladá Boleslav	44506
1312	2	3	Mgr.		Václav	Švenda	43	M	místostarosta Příbrami, pedagog	721	721	0	Příbram	32248
992	2	3	Ing.		Jan	Chvála	36	M	zkušební technik elektro	724	724	0	Březnice	3535
1181	2	3			Andrea	Brzobohatá	46	F	manažerka neziskových organizací	768	768	1	Brno	382405
1509	2	3			Evžen	Koller	57	M	bezpečnostní referent	769	769	0	Vrbčany	406
1231	2	3			Oldřich	Černý	52	M	jednatel společnosti	1114	1114	0	Kladno	68896
1518	2	3			Miroslava	Jursová	61	F	zdravotní sestra	1125	1125	0	Milovice	12249
1254	2	3			Romana	Kurucová	35	F	podnikatelka	1127	1127	0	Jesenice	9997
1489	2	3			Přemysl	Mrzena	40	M	vydavatel časopisu	1173	1173	0	Světice	1274
1221	2	3			Martin	Kubiska	40	M	vedoucí provozu skladů	1176	1176	0	Praha	1335084
1233	2	3			Ilona	Fialová	60	F	knihkupec	1177	1177	0	Zásmuky	2007
1166	2	3	Bc.		Milan	Radoňský	48	M	kriminalista	1178	1178	0	Tuřany	621
1328	2	3			Jaroslav	Němec	63	M	fotbalový trenér	1182	1182	0	Petrovice II	147
1409	2	3			Martin	Baroch	45	M	podnikatel v geodezii	1184	1184	0	Kladno	68896
1686	3	3	Mgr.		Terezie	Jenisová	41	F	starostka Třeboně, právnička	1	1	0	Třeboň	8150
1880	3	3	Ing.		Jana	Ludačková	42	F	ekonomka, Jihočeská univerzita	2	2	0	České Budějovice	94229
1971	3	3	Mgr.		Jiří	Guth Jarkovský	52	M	ekolog	5	5	0	Borovany	4166
1973	3	3	Ing.		Olga	Bastlová	47	F	1. místostarostka	7	7	0	Tábor	34119
1744	3	3	RSDr.		Petr	Braný	66	M	předseda Jihočeského krajského výboru KSČM	47	47	0	České Budějovice	94229
1893	3	3	Ing.		Hana	Šťastná	48	F	ředitelka Jihočeské agrární komory	53	53	0	Hluboká nad Vltavou	5451
1925	3	3		DiS.	Radek	Žalud	32	M	řádný člen republikové rady SONS ČR	137	137	0	Lipí	656
1625	3	3			Tomáš	Neumaier	23	M	student, OSVČ	155	155	0	České Budějovice	94229
1810	3	3			Lukáš	Brui	37	M	dělník	156	156	0	Ústí nad Labem	91982
1725	3	3	Ing.		Jiří	Fišer	64	M	starosta města,předs. SMO JčK,autoriz. projektant	166	166	0	Tábor	34119
1799	3	3			Pavel	Hubka	48	M	IT technik	714	714	0	Písek	30379
1820	3	3	Bc.		Jana	Rohová	31	F	koordinátor dobrovolníků	720	720	0	Strakonice	22428
1674	3	3	JUDr. Ing.		Tomáš	Bouzek	42	M	advokát	721	721	0	České Budějovice	94229
1668	3	3	Ing.		Zbyněk	Vlach	60	M	podnikatel	724	724	0	České Budějovice	94229
1696	3	3	Mgr.		Adam	Vojtěch	31	M	právník	768	768	1	Včelná	2275
2054	3	3			Jana	Klimešová	48	F	provozní	769	769	0	Prachatice	10706
1713	3	3			Luboš	Machart	27	M	jednatel společnosti	1114	1114	0	Milevsko	8185
1753	3	3			Zdeněk	Zelenka	60	M	stavař	1125	1125	0	Strakonice	22428
1634	3	3			Martin	Kuboušek	34	M	obchodní zástupce	1127	1127	0	Čejetice	920
1917	3	3	Ing. arch.		Jakub	Vácha	31	M	architekt	1173	1173	0	Štěkeň	822
2064	3	3	Ing.		Eliška	Richtrová	58	F	daňová poradkyně, šach. velmistryně, zastupitelka	1176	1176	0	České Budějovice	94229
1855	3	3			Jana	Plačeková	41	F	realitní makléřka	1177	1177	0	Tábor	34119
1874	3	3	Ing.		Petr	Jaroš	43	M	manažer, dopravní expert	1178	1178	0	České Budějovice	94229
1755	3	3			Václav	Vochoska	62	M	olympionik	1182	1182	0	Třeboň	8150
2429	4	3	Mgr.		Ivana	Bartošová	57	F	náměstkyně hejtmana	1	1	0	Plzeň	175219
2335	4	3			Luděk	Švácha	44	M	úředník	2	2	0	Plzeň	175219
2464	4	3	Bc.		Jakub	Kurc	27	M	student ZČU	5	5	0	Nepomuk	3730
2509	4	3	Mgr.		Igor	Jakubčík	50	M	poslanec Parlamentu ČR	7	7	0	Klatovy	22140
2327	4	3	Mgr.		Hana	Hemzáčková	32	F	asistentka poslance	47	47	0	Starý Plzenec	5171
2257	4	3	Mgr.		Martin	Baxa	42	M	1. náměstek primátora města Plzně, učitel na gymn.	53	53	2	Plzeň	175219
2251	4	3			Jiří	Anderle	48	M	elektromech. a energetik, zastup.městysu,předs.DSZ	137	137	0	Klenčí pod Čerchovem	1351
2369	4	3			Martin	Mottl	47	M	obchodník	155	155	0	Zdice	4177
2487	4	3			Lucie	Terčová	32	F	obchodnice	156	156	0	Litvínov	23489
2184	4	3	doc. PaedDr.	Ph.D.	Jaroslav	Dokoupil	58	M	vysokoškol. pedagog katedry geografie, člen VR FEK	166	166	0	Úlice	481
2345	4	3	Bc.		Oldřich	Kaucký	35	M	programátor	714	714	0	Plzeň	175219
2472	4	3	Mgr.		Vendula	Machová	30	F	sociální pracovnice	720	720	0	Tachov	13072
2436	4	3	Mgr.		Ilona	Jehličková	54	F	zástupkyně ředitele 20. ZŠ v Plzni	721	721	0	Plzeň	175219
2156	4	3	Mgr.		Ignác	Denkócy	69	M	OSVČ	724	724	0	Bor	4488
2128	4	3	Mgr.		Jiří	Lavička	42	M	obchodní právník	762	762	0	Plzeň	175219
2375	4	3	Mgr.		Miloslava	Rutová	69	F	poslanec PS PČR	768	768	1	Plzeň	175219
2413	4	3	Ing.		Alena	Havlová	55	F	obchodní manažerka	769	769	0	Klatovy	22140
2305	4	3	Ing.		Zdeněk	Maštalíř	49	M	technolog	1114	1114	0	Město Touškov	2180
2471	4	3			Petr	Pittner	50	M	zaměstnanec DPM Plzeň	1125	1125	0	Plzeň	175219
2096	4	3	Mgr.		Karolína	Prokopová	43	F	učitelka na ZŠ, trenérka TJ Sokol SG Petřín	1173	1173	0	Plzeň	175219
2271	4	3	Mgr.		Pavel	Netolický	36	M	analytik	1176	1176	0	Plzeň	175219
2145	4	3			Kryštof	Koucký	32	M	svobodné povolání	1177	1177	0	Beroun	19988
2365	4	3	Bc.		Jan	Pop	46	M	energetik	1178	1178	0	Dolní Lukavice	1018
2479	4	3	Ing.	MBA	Václav	Vítovec	64	M	trenér triatlonu	1182	1182	0	Plzeň	175219
2760	5	3	Mgr. Bc.		Václav	Slavík	43	M	starosta města Žlutice	1	1	0	Žlutice	2249
2627	5	3	Mgr.		Jaroslav	Staněk	49	M	středoškolský učitel	5	5	0	Aš	13105
2606	5	3			Michal	Červenka	29	M	kooperant strojírenské výroby	7	7	0	Rotava	2902
2746	5	3	Ing.		Pavel	Hojda	64	M	technik	47	47	0	Cheb	31920
2663	5	3	Mgr.		Pavel	Janus	48	M	ředitel střední školy	53	53	0	Sokolov	22924
2647	5	3			Marcela	Kopetová	50	F	živnostník	137	137	0	Abertamy	924
2528	5	3	JUDr.		Jiří	Chmelarčík	67	M	farmář	155	155	0	Cheb	31920
2723	5	3			Vítězslav	Rek	54	M	dělník	156	156	0	Chabařovice	2517
2696	5	3			Jitka	Pokorná	54	F	starostka města Nová Role, zdravotní sestra	166	166	0	Nová Role	4154
2786	5	3	Mgr. Bc.		Zbyněk	Syrovátka	70	M	učitel matematiky a technické výchovy na ZŠ	714	714	0	Cheb	31920
2789	5	3	Mgr.		Jindřich	Čermák	35	M	politický analytik, regionální koordinátor	720	720	0	Karlovy Vary	48319
2597	5	3			Petr	Schaller	44	M	starosta Plesné	721	721	0	Plesná	1969
2545	5	3			Tomáš	Šmat	26	M	ekonom	724	724	0	Nový Kostel	495
2705	5	3	MUDr.		Věra	Procházková	63	F	lékařka Zdravotnické záchranné služby	768	768	1	Karlovy Vary	48319
2515	5	3	Ing.		Luboš	Svoboda	57	M	speciální pedagog	769	769	0	Jáchymov	2381
2525	5	3			Michal	Šťovíček	36	M	živnostník, krajský zastupitel	1114	1114	0	Ostrov	16491
2595	5	3			Ladislav	Borecký	67	M	majitel restaurace	1125	1125	0	Kynšperk nad Ohří	4739
2679	5	3	Ing.		Martin	Vinš	39	M	environmentalista	1173	1173	0	Karlovy Vary	48319
2773	5	3	Ing.		Alena	Botlíková	45	F	manažerka, státní správa	1176	1176	0	Šabina	328
2653	5	3			Věra	Vytisková	57	F	invalidní důchodce	1178	1178	0	Toužim	3652
2625	5	3			Stanislav	Štípek	44	M	předseda FC Slavia Karlovy Vary	1182	1182	0	Karlovy Vary	48319
3292	6	3		MBE	Jiří	Skřivánek	28	M	ekonomický a účetní poradce, student VŠ	1	1	0	Děčín	47951
3257	6	3			Alois	Plass	61	M	provozní manažer	2	2	0	Drahobuz	280
2920	6	3	Ing.		Vladimír	Buřt	53	M	starosta města Horní Jiřetín, stavební technik	5	5	0	Horní Jiřetín	2242
2829	6	3		DiS.	Gabriela	Nekolová	39	F	Náměstkyně ministryně práce a sociálních věcí	7	7	0	Most	65341
3074	6	3	Bc.		Petr	Kubeš	28	M	skladník, logista výroby	47	47	0	Žatec	18823
2959	6	3	Mgr. Bc.		Tomáš	Rieger	43	M	vedoucí oddělení vnějších vztahů a marketingu	53	53	0	Chabařovice	2517
3141	6	3			Lucie	Kundľová Šlégrová	27	F	mateřská dovolená	137	137	0	Libčeves	943
3280	6	3	Bc.		Ladislav	Račok	59	M	zdravotník	155	155	0	Rumburk	10903
3203	6	3			Marie	Doudová	53	F	starostka obce	156	156	0	Kozly	122
2946	6	3	Ing.		Daniel	Černý	44	M	obchodní ředitel, bývalý primátor města Chomutov	166	166	0	Chomutov	48349
3098	6	3	Ing.		Filip	Votoček	34	M	živnostník, ekonomický poradce	714	714	0	Štětí	8584
3308	6	3			Michaela	Schwarzová	31	F	Sociální pracovnice	720	720	0	Chomutov	48349
3160	6	3	MUDr.		Petr	Najman	44	M	primář ORL, ředitel zdravotní péče Nemocnice Most	721	721	0	Teplice	49705
2953	6	3			Jana	Blažková	48	F	OSVČ	724	724	0	Ústí nad Labem	91982
3331	6	3	Ing.		Pavel	Růžička	47	M	bezpečnostní inženýr	768	768	1	Postoloprty	4705
3170	6	3			Leo	Paul	50	M	podnikatel	769	769	0	Slapy	866
3167	6	3	Ing. Bc.		Dominik	Hanko	38	M	preventista městské policie, zastupitel Úst. kraje	1114	1114	0	Litoměřice	23623
3209	6	3	Bc.		Josef	Zahradník	32	M	operátor výroby	1125	1125	0	Výškov	518
2865	6	3			Miluše	Řiháková	67	F	Důchodkyně	1127	1127	0	Povrly	2242
2937	6	3	MUDr.		Pavel	Kacerovský	55	M	Lékař ortoped, pořadatel medicin. kongresů, vinař	1173	1173	0	Ústí nad Labem	91982
2879	6	3	Ing.		Roman	Brand	28	M	Ekonom - analytik	1176	1176	0	Spořice	1519
3215	6	3			Milan	Šup	55	M	projektant	1177	1177	0	Velemín	1623
3362	6	3			Julius	Danyi	42	M	manažer, jednatel společnosti	1178	1178	0	Údlice	1237
2998	6	3			Ladislav	Resl	62	M	trenér boxu	1182	1182	0	Ústí nad Labem	91982
3508	7	3		DiS.	Václav	Zahrádka	37	M	referent život. prostředí MěÚ Lomnice nad Popelkou	1	1	0	Semily	8311
3679	7	3			Luboš	Honců	48	M	řidič nákladní dopravy, expert ANS pro zem. a ŽP	2	2	0	Háje nad Jizerou	680
